runId,ts,label,norm,ctxTokens,toolCalls,durationMs,fresh,cacheRead,out,turns
wf_857073c7-ec0,2026-07-23T01:36:22.246Z,research:b4-t3,research,91746,12,263090,300793,1490644,19103,30
wf_857073c7-ec0,2026-07-23T01:36:22.246Z,test:b4-t3,test,72228,21,137581,150128,1473943,12956,34
wf_857073c7-ec0,2026-07-23T01:36:22.246Z,code:b4-t3,code,81922,21,179158,241184,1702711,15077,33
wf_857073c7-ec0,2026-07-23T01:36:22.246Z,validate:b4-t3,validate,37152,12,101478,118124,485210,4258,22
wf_857073c7-ec0,2026-07-23T01:36:22.246Z,test:b4-t4,test,86340,45,288042,148778,3909277,22577,76
wf_857073c7-ec0,2026-07-23T01:36:22.246Z,code:b4-t4,code,110971,35,148495,365165,3835642,8749,53
wf_857073c7-ec0,2026-07-23T01:36:22.246Z,validate:b4-t4,validate,40271,15,109815,153675,739018,5630,31
wf_857073c7-ec0,2026-07-23T01:36:22.246Z,scope:b4,scope,90991,24,165531,284992,2465544,10920,47
wf_857073c7-ec0,2026-07-23T01:36:22.246Z,commit:b4,commit,23689,4,56233,51603,139454,1175,9
wf_857073c7-ec0,2026-07-23T01:36:22.246Z,research:b5-t1,research,96817,16,390263,339861,1672719,28926,33
wf_857073c7-ec0,2026-07-23T01:36:22.246Z,test:b5-t1,test,38932,9,45793,90077,309364,3790,14
wf_857073c7-ec0,2026-07-23T01:36:22.246Z,code:b5-t1,code,71296,34,220400,157301,2073671,16403,51
wf_857073c7-ec0,2026-07-23T01:36:22.246Z,validate:b5-t1,validate,65898,13,219279,188420,928251,11007,25
wf_857073c7-ec0,2026-07-23T01:36:22.246Z,research:b5-t2,research,83532,15,212334,232726,1195572,15491,26
wf_857073c7-ec0,2026-07-23T01:36:22.246Z,test:b5-t2,test,41716,9,47471,110932,325261,4212,14
wf_857073c7-ec0,2026-07-23T01:36:22.246Z,code:b5-t2,code,86200,26,166378,270341,2130004,13186,39
wf_857073c7-ec0,2026-07-23T01:36:22.246Z,validate:b5-t2,validate,44895,15,135851,129953,884418,9775,32
wf_857073c7-ec0,2026-07-23T01:36:22.246Z,test:b5-t3,test,59784,30,162625,114066,2077549,10486,54
wf_857073c7-ec0,2026-07-23T01:36:22.246Z,code:b5-t3,code,61429,22,109790,101938,1311479,4824,37
wf_857073c7-ec0,2026-07-23T01:36:22.246Z,validate:b5-t3,validate,35984,12,112867,94967,456344,5770,24
wf_857073c7-ec0,2026-07-23T01:36:22.246Z,research:b5-t4,research,70471,17,178009,205901,1160110,13653,28
wf_857073c7-ec0,2026-07-23T01:36:22.246Z,test:b5-t4,test,36896,10,46191,99130,305026,3881,15
wf_857073c7-ec0,2026-07-23T01:36:22.246Z,code:b5-t4,code,45730,23,110754,104659,1028010,4649,34
wf_857073c7-ec0,2026-07-23T01:36:22.246Z,validate:b5-t4,validate,41643,13,205342,144587,645381,10863,28
wf_857073c7-ec0,2026-07-23T01:36:22.246Z,research:b5-t5,research,91332,19,233696,278820,2016113,17451,37
wf_857073c7-ec0,2026-07-23T01:36:22.246Z,test:b5-t5,test,37250,10,49845,86009,342398,3706,15
wf_857073c7-ec0,2026-07-23T01:36:22.246Z,code:b5-t5,code,83894,37,174841,198705,3227931,13158,58
wf_857073c7-ec0,2026-07-23T01:36:22.246Z,validate:b5-t5,validate,51246,18,168906,167545,1113703,10987,38
wf_857073c7-ec0,2026-07-23T01:36:22.246Z,scope:b5,scope,68805,22,146493,220230,2034331,11298,46
wf_857073c7-ec0,2026-07-23T01:36:22.246Z,commit:b5,commit,19976,5,65201,40836,170113,1342,11
wf_857073c7-ec0,2026-07-23T01:36:22.246Z,research:b6-t1,research,71734,13,258167,257116,1014477,18020,28
wf_857073c7-ec0,2026-07-23T01:36:22.246Z,test:b6-t1,test,79248,23,169199,203350,2212219,10944,40
wf_857073c7-ec0,2026-07-23T01:36:22.246Z,code:b6-t1,code,48713,19,91674,114163,981107,5086,30
wf_857073c7-ec0,2026-07-23T01:36:22.246Z,validate:b6-t1,validate,37118,12,104885,131248,463566,5133,23
wf_857073c7-ec0,2026-07-23T01:36:22.246Z,research:b6-t2,research,115301,28,541168,366798,4042800,32998,63
wf_857073c7-ec0,2026-07-23T01:36:22.246Z,test:b6-t2,test,137857,60,561810,297881,8576196,39551,103
wf_857073c7-ec0,2026-07-23T01:36:22.246Z,code:b6-t2,code,39526,14,78240,90733,580805,2596,22
wf_857073c7-ec0,2026-07-23T01:36:22.246Z,validate:b6-t2,validate,36568,13,111688,106278,529918,5247,23
wf_857073c7-ec0,2026-07-23T01:36:22.246Z,research:b6-t3,research,132626,22,397714,431574,3044577,22959,43
wf_857073c7-ec0,2026-07-23T01:36:22.246Z,test:b6-t3,test,146092,73,551222,323288,11347937,37550,124
wf_857073c7-ec0,2026-07-23T01:36:22.246Z,code:b6-t3,code,45461,15,85519,102126,707741,2792,23
wf_857073c7-ec0,2026-07-23T01:36:22.246Z,validate:b6-t3,validate,40528,14,128928,147479,672469,5918,29
wf_857073c7-ec0,2026-07-23T01:36:22.246Z,research:b6-t4,research,94651,19,266831,356407,2226163,15154,40
wf_857073c7-ec0,2026-07-23T01:36:22.246Z,test:b6-t4,test,99849,40,225161,229270,3841142,17138,64
wf_857073c7-ec0,2026-07-23T01:36:22.246Z,code:b6-t4,code,36784,11,69106,85786,445792,1921,18
wf_857073c7-ec0,2026-07-23T01:36:22.246Z,validate:b6-t4,validate,38147,15,114109,142020,736468,5347,32
wf_857073c7-ec0,2026-07-23T01:36:22.246Z,research:b6-t5,research,88109,13,199306,239257,1081634,15057,23
wf_857073c7-ec0,2026-07-23T01:36:22.246Z,test:b6-t5,test,89281,30,228040,189823,2659543,17634,50
wf_857073c7-ec0,2026-07-23T01:36:22.246Z,code:b6-t5,code,37824,10,67293,88939,360350,2259,17
wf_857073c7-ec0,2026-07-23T01:36:22.246Z,validate:b6-t5,validate,55780,14,114011,216084,973828,6676,30
wf_857073c7-ec0,2026-07-23T01:36:22.246Z,research:b6-t6,research,85999,19,237609,275174,1802034,12796,36
wf_857073c7-ec0,2026-07-23T01:36:22.246Z,test:b6-t6,test,58736,27,240170,157671,1892968,8661,46
wf_857073c7-ec0,2026-07-23T01:36:22.246Z,code:b6-t6,code,32704,12,72833,74595,357882,1594,17
wf_857073c7-ec0,2026-07-23T01:36:22.246Z,validate:b6-t6,validate,31562,12,90926,88404,390976,3936,20
wf_857073c7-ec0,2026-07-23T01:36:22.246Z,scope:b6,scope,78387,30,177273,249439,3034333,11577,60
wf_857073c7-ec0,2026-07-23T01:36:22.246Z,commit:b6,commit,20036,5,64561,41291,190338,2001,12
wf_857073c7-ec0,2026-07-23T01:36:22.246Z,scope:FINAL,scope,61391,15,128810,207158,1270589,4447,33
wf_857073c7-ec0,2026-07-23T01:36:22.246Z,lessons,lessons,18924,5,18799,41489,69273,1360,7
wf_8c545433-c8a,2026-07-21T17:00:10.522Z,intake,intake,122353,34,478443,417247,3199445,32230,58
wf_8c545433-c8a,2026-07-21T17:00:10.522Z,validate-plan,validate-plan,50021,9,227968,136737,552025,17099,20
wf_ab5d040e-f0a,2026-07-22T19:32:09.177Z,intake,intake,139641,31,541760,470425,3890491,24445,57
wf_ab5d040e-f0a,2026-07-22T19:32:09.177Z,validate-plan,validate-plan,69263,8,264841,213684,564937,16769,18
wf_bf78e91a-93d,2026-07-28T13:24:26.130Z,intake,intake,0,0,0,484439,4208259,35338,52
wf_bf78e91a-93d,2026-07-28T13:24:26.130Z,validate-plan,validate-plan,0,0,0,203798,875252,19690,21
wf_bf78e91a-93d,2026-07-28T13:24:26.130Z,research:b1-t1,research,0,0,0,270928,1193209,10159,31
wf_bf78e91a-93d,2026-07-28T13:24:26.130Z,test:b1-t1,test,0,0,0,168243,1049153,10003,30
wf_bf78e91a-93d,2026-07-28T13:24:26.130Z,code:b1-t1,code,0,0,0,158268,576802,4154,20
wf_bf78e91a-93d,2026-07-28T13:24:26.130Z,validate:b1-t1,validate,0,0,0,225362,639622,2489,25
wf_bf78e91a-93d,2026-07-28T13:24:26.130Z,research:b1-t2,research,0,0,0,314842,1277446,31272,29
wf_bf78e91a-93d,2026-07-28T13:24:26.130Z,test:b1-t2,test,0,0,0,177171,1177160,16070,28
wf_bf78e91a-93d,2026-07-28T13:24:26.130Z,code:b1-t2,code,0,0,0,237711,4280552,27685,67
wf_bf78e91a-93d,2026-07-28T13:24:26.130Z,validate:b1-t2,validate,0,0,0,96526,568119,5953,25
wf_bf78e91a-93d,2026-07-28T13:24:26.130Z,scope:b1,scope,0,0,0,273854,1654942,11319,41
wf_bf78e91a-93d,2026-07-28T13:24:26.130Z,commit:b1,commit,0,0,0,39597,150047,1432,10
wf_bf78e91a-93d,2026-07-28T13:24:26.130Z,research:b2-t1,research,0,0,0,494242,2854511,35927,39
wf_bf78e91a-93d,2026-07-28T13:24:26.130Z,test:b2-t1,test,0,0,0,237566,2543678,14050,47
wf_bf78e91a-93d,2026-07-28T13:24:26.130Z,code:b2-t1,code,0,0,0,400469,8304385,42123,85
wf_bf78e91a-93d,2026-07-28T13:24:26.130Z,validate:b2-t1,validate,0,0,0,125595,679073,4328,26
wf_bf78e91a-93d,2026-07-28T13:24:26.130Z,scope:b2,scope,0,0,0,236023,1237814,5004,33
wf_bf78e91a-93d,2026-07-28T13:24:26.130Z,commit:b2,commit,0,0,0,59567,212672,1808,12
wf_bf78e91a-93d,2026-07-28T13:24:26.130Z,research:b3-t1,research,0,0,0,181600,472309,12008,19
wf_bf78e91a-93d,2026-07-28T13:24:26.130Z,test:b3-t1,test,0,0,0,174388,1167074,10076,29
wf_bf78e91a-93d,2026-07-28T13:24:26.130Z,code:b3-t1,code,0,0,0,120175,804643,5602,22
wf_bf78e91a-93d,2026-07-28T13:24:26.130Z,validate:b3-t1,validate,0,0,0,122153,542213,3905,25
wf_bf78e91a-93d,2026-07-28T13:24:26.130Z,scope:b3,scope,0,0,0,214638,1036607,7402,33
wf_bf78e91a-93d,2026-07-28T13:24:26.130Z,commit:b3,commit,0,0,0,45823,113136,1154,8
wf_bf78e91a-93d,2026-07-28T13:24:26.130Z,research:b4-t1,research,0,0,0,246478,2394689,31548,41
wf_bf78e91a-93d,2026-07-28T13:24:26.130Z,test:b4-t1,test,0,0,0,243969,2990110,10834,43
wf_bf78e91a-93d,2026-07-28T13:24:26.130Z,code:b4-t1,code,0,0,0,272503,6339748,16677,85
wf_bf78e91a-93d,2026-07-28T13:24:26.130Z,validate:b4-t1,validate,0,0,0,114895,594305,4531,25
wf_bf78e91a-93d,2026-07-28T13:24:26.130Z,scope:b4,scope,0,0,0,248661,942857,6850,30
wf_bf78e91a-93d,2026-07-28T13:24:26.130Z,commit:b4,commit,0,0,0,50848,137926,1127,9
wf_bf78e91a-93d,2026-07-28T13:24:26.130Z,research:b5-t1,research,0,0,0,233959,1277727,20881,32
wf_bf78e91a-93d,2026-07-28T13:24:26.130Z,test:b5-t1,test,0,0,0,206255,1917969,15182,36
wf_bf78e91a-93d,2026-07-28T13:24:26.130Z,code:b5-t1,code,0,0,0,140378,679065,3242,24
wf_bf78e91a-93d,2026-07-28T13:24:26.130Z,validate:b5-t1,validate,0,0,0,187144,556189,4310,23
wf_bf78e91a-93d,2026-07-28T13:24:26.130Z,test:b5-t2,test,0,0,0,168718,2113460,16678,41
wf_bf78e91a-93d,2026-07-28T13:24:26.130Z,code:b5-t2,code,0,0,0,141924,745742,4400,24
wf_bf78e91a-93d,2026-07-28T13:24:26.130Z,validate:b5-t2,validate,0,0,0,71349,449465,3950,22
wf_bf78e91a-93d,2026-07-28T13:24:26.130Z,scope:b5,scope,0,0,0,182776,1086366,8211,33
wf_bf78e91a-93d,2026-07-28T13:24:26.130Z,commit:b5,commit,0,0,0,52974,156833,1866,10
wf_bf78e91a-93d,2026-07-28T13:24:26.130Z,research:b6-t1,research,0,0,0,398391,2044432,21674,39
wf_bf78e91a-93d,2026-07-28T13:24:26.130Z,test:b6-t1,test,0,0,0,260289,5363798,22789,76
wf_bf78e91a-93d,2026-07-28T13:24:26.130Z,code:b6-t1,code,0,0,0,235560,5475544,24404,84
wf_bf78e91a-93d,2026-07-28T13:24:26.130Z,validate:b6-t1,validate,0,0,0,241504,1344715,13341,35
wf_bf78e91a-93d,2026-07-28T13:24:26.130Z,test:b6-t1,test,0,0,0,374163,7681556,7704,90
wf_bf78e91a-93d,2026-07-28T13:24:26.130Z,code:b6-t1,code,0,0,0,130467,692249,1390,25
wf_bf78e91a-93d,2026-07-28T13:24:26.130Z,validate:b6-t1,validate,0,0,0,183601,952639,6264,34
wf_bf78e91a-93d,2026-07-28T13:24:26.130Z,test:b6-t2,test,0,0,0,141846,2599550,4078,52
wf_bf78e91a-93d,2026-07-28T13:24:26.130Z,code:b6-t2,code,0,0,0,115945,805925,1230,23
wf_bf78e91a-93d,2026-07-28T13:24:26.130Z,validate:b6-t2,validate,0,0,0,157997,646191,4183,32
wf_bf78e91a-93d,2026-07-28T13:24:26.130Z,research:b6-t3,research,0,0,0,172552,1500708,16594,37
wf_bf78e91a-93d,2026-07-28T13:24:26.130Z,test:b6-t3,test,117361,51,380509,282881,6271124,16483,88
wf_bf78e91a-93d,2026-07-28T13:24:26.130Z,code:b6-t3,code,67857,46,220229,161694,3528175,10570,73
wf_bf78e91a-93d,2026-07-28T13:24:26.130Z,validate:b6-t3,validate,39001,15,142037,112931,749003,2977,30
wf_bf78e91a-93d,2026-07-28T13:24:26.130Z,scope:b6,scope,75169,26,160229,286196,2376712,11667,52
wf_bf78e91a-93d,2026-07-28T13:24:26.130Z,commit:b6,commit,27144,6,122075,60013,223713,1171,12
wf_bf78e91a-93d,2026-07-28T13:24:26.130Z,research:b7-t1,research,78617,17,322584,305474,1524450,23829,37
wf_bf78e91a-93d,2026-07-28T13:24:26.130Z,test:b7-t1,test,174951,70,693976,416016,12867460,27276,120
wf_bf78e91a-93d,2026-07-28T13:24:26.130Z,code:b7-t1,code,98509,39,340350,195825,4065578,10293,64
wf_bf78e91a-93d,2026-07-28T13:24:26.130Z,validate:b7-t1,validate,48981,15,160479,176608,810557,8038,30
wf_bf78e91a-93d,2026-07-28T13:24:26.130Z,test:b7-t1,test,88534,22,309315,192270,2210825,22223,39
wf_bf78e91a-93d,2026-07-28T13:24:26.130Z,code:b7-t1,code,52804,19,134557,145104,1043851,3746,31
wf_bf78e91a-93d,2026-07-28T13:24:26.130Z,validate:b7-t1,validate,47393,16,158853,165339,958648,5766,33
wf_bf78e91a-93d,2026-07-28T13:24:26.130Z,research:b7-t2,research,96003,14,234048,311689,1508248,11242,29
wf_bf78e91a-93d,2026-07-28T13:24:26.130Z,test:b7-t2,test,118027,33,265644,252407,4644352,9789,60
wf_bf78e91a-93d,2026-07-28T13:24:26.130Z,code:b7-t2,code,275748,141,1167732,536085,38742791,70519,247
wf_bf78e91a-93d,2026-07-28T13:24:26.130Z,validate:b7-t2,validate,57221,16,333591,165155,1071472,19709,34
wf_bf78e91a-93d,2026-07-28T13:24:26.130Z,research:b7-t2,research,117291,24,631133,426109,2981821,42282,48
wf_bf78e91a-93d,2026-07-28T13:24:26.130Z,test:b7-t2,test,156934,81,593659,366425,14987277,31071,140
wf_bf78e91a-93d,2026-07-28T13:24:26.130Z,code:b7-t2,code,93565,41,255582,221691,3822782,9431,66
wf_bf78e91a-93d,2026-07-28T13:24:26.130Z,validate:b7-t2,validate,60142,18,184812,218112,1348180,8254,38
wf_bf78e91a-93d,2026-07-28T13:24:26.130Z,scope:b7,scope,72776,20,189105,269193,1841415,13839,43
wf_bf78e91a-93d,2026-07-28T13:24:26.130Z,commit:b7,commit,21108,7,88027,41364,192692,1458,12
wf_bf78e91a-93d,2026-07-28T13:24:26.130Z,scope:FINAL,scope,57655,19,198227,193483,1495973,11272,43
wf_bf78e91a-93d,2026-07-28T13:24:26.130Z,lessons,lessons,23193,4,27072,43948,67644,2222,6
wf_c53940a0-356,2026-07-22T19:15:57.103Z,intake,intake,122352,29,552841,450329,2875148,25764,47
wf_c53940a0-356,2026-07-22T19:15:57.103Z,validate-plan,validate-plan,66566,8,259976,214480,553613,20842,18
wf_d0176990-87d,2026-07-28T16:48:10.613Z,intake,intake,90751,18,312830,342191,1976657,18592,36
wf_d0176990-87d,2026-07-28T16:48:10.613Z,validate-plan,validate-plan,61789,14,173353,195104,869095,12565,25
wf_d0176990-87d,2026-07-28T16:48:10.613Z,research:b1-t1,research,51845,15,234324,171872,734668,16844,29
wf_d0176990-87d,2026-07-28T16:48:10.613Z,test:b1-t1,test,63979,22,201792,171730,1341832,15153,37
wf_d0176990-87d,2026-07-28T16:48:10.613Z,code:b1-t1,code,51453,20,168327,129730,1107384,4735,33
wf_d0176990-87d,2026-07-28T16:48:10.613Z,validate:b1-t1,validate,38075,13,109351,123459,419730,3786,22
wf_d0176990-87d,2026-07-28T16:48:10.613Z,scope:b1,scope,58229,24,196733,223045,1684659,12927,51
wf_d0176990-87d,2026-07-28T16:48:10.613Z,commit:b1,commit,25696,4,69236,58101,163898,1123,10
wf_d0176990-87d,2026-07-28T16:48:10.613Z,scope:FINAL,scope,54331,23,241229,156023,1426779,12731,44
wf_d4e2c288-881,2026-07-29T04:47:43.724Z,intake,intake,98109,20,343488,304321,1701099,20754,33
wf_d4e2c288-881,2026-07-29T04:47:43.724Z,validate-plan,validate-plan,48391,7,144280,145194,475989,10983,18
wf_d4e2c288-881,2026-07-29T04:47:43.724Z,research:b1-t1,research,74965,11,129218,176061,860638,9235,21
wf_d4e2c288-881,2026-07-29T04:47:43.724Z,test:b1-t1,test,65146,16,194508,184839,878346,3334,25
wf_d4e2c288-881,2026-07-29T04:47:43.724Z,code:b1-t1,code,43845,12,43835,105093,417542,1328,17
wf_d4e2c288-881,2026-07-29T04:47:43.724Z,validate:b1-t1,validate,36745,10,100836,114939,263775,3108,15
wf_d4e2c288-881,2026-07-29T04:47:43.724Z,research:b1-t2,research,89165,23,332989,285157,2309150,24960,46
wf_d4e2c288-881,2026-07-29T04:47:43.724Z,test:b1-t2,test,161092,79,573537,333688,12663227,26365,133
wf_d4e2c288-881,2026-07-29T04:47:43.724Z,code:b1-t2,code,81845,38,222624,172712,3151349,13554,59
wf_d4e2c288-881,2026-07-29T04:47:43.724Z,validate:b1-t2,validate,46402,15,131658,182224,803581,5986,30
wf_d4e2c288-881,2026-07-29T04:47:43.724Z,scope:b1,scope,77027,26,189345,252266,2154537,11459,48
wf_d4e2c288-881,2026-07-29T04:47:43.724Z,commit:b1,commit,24146,5,82499,47916,146216,1242,9
wf_d4e2c288-881,2026-07-29T04:47:43.724Z,research:b2-t1,research,70777,16,264763,185355,1150632,18752,29
wf_d4e2c288-881,2026-07-29T04:47:43.724Z,test:b2-t1,test,93801,43,338062,208565,4107909,18347,70
wf_d4e2c288-881,2026-07-29T04:47:43.724Z,code:b2-t1,code,82949,34,220094,205593,3079198,7712,54
wf_d4e2c288-881,2026-07-29T04:47:43.724Z,validate:b2-t1,validate,48088,15,158623,154128,801629,6882,29
wf_d4e2c288-881,2026-07-29T04:47:43.724Z,scope:b2,scope,63050,18,138269,257486,1464703,9065,39
wf_d4e2c288-881,2026-07-29T04:47:43.724Z,commit:b2,commit,23855,4,77194,51687,117757,1247,8
wf_d4e2c288-881,2026-07-29T04:47:43.724Z,research:b3-t1,research,83327,18,282946,218606,1602469,21296,31
wf_d4e2c288-881,2026-07-29T04:47:43.724Z,test:b3-t1,test,71486,31,172602,151907,2459548,12262,55
wf_d4e2c288-881,2026-07-29T04:47:43.724Z,code:b3-t1,code,71026,26,131387,156423,1954220,10726,43
wf_d4e2c288-881,2026-07-29T04:47:43.724Z,validate:b3-t1,validate,38696,13,118510,125126,611723,3923,25
wf_d4e2c288-881,2026-07-29T04:47:43.724Z,scope:b3,scope,57415,17,135144,206138,1106763,7272,34
wf_d4e2c288-881,2026-07-29T04:47:43.724Z,commit:b3,commit,20241,5,83814,39903,134016,1506,9
wf_d4e2c288-881,2026-07-29T04:47:43.724Z,research:b4-t1,research,80694,25,435391,252538,2268681,31233,54
wf_d4e2c288-881,2026-07-29T04:47:43.724Z,test:b4-t1,test,79053,27,216030,170778,2634630,15922,50
wf_d4e2c288-881,2026-07-29T04:47:43.724Z,code:b4-t1,code,161315,81,802230,339536,13055778,35968,136
wf_d4e2c288-881,2026-07-29T04:47:43.724Z,validate:b4-t1,validate,44175,12,161729,113161,598766,7294,23
wf_d4e2c288-881,2026-07-29T04:47:43.724Z,scope:b4,scope,59788,18,179494,210346,1384720,15577,38
wf_d4e2c288-881,2026-07-29T04:47:43.724Z,commit:b4,commit,24955,5,82787,49920,172570,1258,10
wf_d4e2c288-881,2026-07-29T04:47:43.724Z,research:b5-t1,research,56246,20,168311,178747,1171353,12560,36
wf_d4e2c288-881,2026-07-29T04:47:43.724Z,test:b5-t1,test,81512,31,152617,195803,2343947,10501,47
wf_d4e2c288-881,2026-07-29T04:47:43.724Z,code:b5-t1,code,71646,32,120257,197398,1966645,9100,46
wf_d4e2c288-881,2026-07-29T04:47:43.724Z,validate:b5-t1,validate,32870,12,104943,112327,416848,3482,22
wf_d4e2c288-881,2026-07-29T04:47:43.724Z,test:b5-t2,test,134342,60,821104,252743,9842770,44125,110
wf_d4e2c288-881,2026-07-29T04:47:43.724Z,code:b5-t2,code,36183,18,111392,90819,656703,4245,27
wf_d4e2c288-881,2026-07-29T04:47:43.724Z,validate:b5-t2,validate,44125,12,157062,146616,648395,7453,27
wf_d4e2c288-881,2026-07-29T04:47:43.724Z,scope:b5,scope,78529,27,170249,393951,1809113,6483,47
wf_d4e2c288-881,2026-07-29T04:47:43.724Z,commit:b5,commit,20044,5,82205,39655,134038,982,9
wf_d4e2c288-881,2026-07-29T04:47:43.724Z,research:b6-t1,research,70914,14,214219,250857,935579,11771,28
wf_d4e2c288-881,2026-07-29T04:47:43.724Z,test:b6-t1,test,68448,29,185478,166197,2268729,10240,47
wf_d4e2c288-881,2026-07-29T04:47:43.724Z,code:b6-t1,code,52666,21,123712,115396,1129944,4966,32
wf_d4e2c288-881,2026-07-29T04:47:43.724Z,validate:b6-t1,validate,39051,16,134720,116172,682921,5357,28
wf_d4e2c288-881,2026-07-29T04:47:43.724Z,scope:b6,scope,66786,16,184114,253737,1234279,8450,35
wf_d4e2c288-881,2026-07-29T04:47:43.724Z,commit:b6,commit,24528,4,79764,54243,142923,833,9
wf_d4e2c288-881,2026-07-29T04:47:43.724Z,scope:FINAL,scope,91611,35,260256,373924,3785934,9245,68
wf_eff00ecd-89c,2026-07-23T23:15:19.509Z,intake,intake,108139,23,0,428107,2500053,11345,41
wf_f78d04e0-680,2026-07-22T01:48:32.938Z,intake,intake,0,0,0,77978,102820,11762,6
wf_f78d04e0-680,2026-07-22T01:48:32.938Z,validate-plan,validate-plan,0,0,0,156733,606344,14162,22
wf_f78d04e0-680,2026-07-22T01:48:32.938Z,research:b1-t1,research,0,0,0,169663,1233460,11838,37
wf_f78d04e0-680,2026-07-22T01:48:32.938Z,test:b1-t1,test,0,0,0,135118,1690520,21181,44
wf_f78d04e0-680,2026-07-22T01:48:32.938Z,code:b1-t1,code,0,0,0,72532,531032,2815,24
wf_f78d04e0-680,2026-07-22T01:48:32.938Z,validate:b1-t1,validate,0,0,0,229002,569618,3187,24
wf_f78d04e0-680,2026-07-22T01:48:32.938Z,test:b1-t2,test,0,0,0,53631,794820,4394,31
wf_f78d04e0-680,2026-07-22T01:48:32.938Z,code:b1-t2,code,0,0,0,58036,704203,3566,29
wf_f78d04e0-680,2026-07-22T01:48:32.938Z,validate:b1-t2,validate,0,0,0,100134,462540,3369,20
wf_f78d04e0-680,2026-07-22T01:48:32.938Z,research:b1-t3,research,0,0,0,187285,861561,16734,29
wf_f78d04e0-680,2026-07-22T01:48:32.938Z,test:b1-t3,test,0,0,0,112727,1299067,7267,42
wf_f78d04e0-680,2026-07-22T01:48:32.938Z,code:b1-t3,code,0,0,0,88362,417198,2083,19
wf_f78d04e0-680,2026-07-22T01:48:32.938Z,validate:b1-t3,validate,0,0,0,132053,371666,2682,19
wf_f78d04e0-680,2026-07-22T01:48:32.938Z,research:b1-t4,research,0,0,0,223938,1461563,20149,43
wf_f78d04e0-680,2026-07-22T01:48:32.938Z,test:b1-t4,test,0,0,0,121119,1847836,9370,53
wf_f78d04e0-680,2026-07-22T01:48:32.938Z,code:b1-t4,code,0,0,0,96118,653811,4917,27
wf_f78d04e0-680,2026-07-22T01:48:32.938Z,validate:b1-t4,validate,0,0,0,128571,765281,5081,25
wf_f78d04e0-680,2026-07-22T01:48:32.938Z,scope:b1,scope,0,0,0,148278,1149697,4256,34
wf_f78d04e0-680,2026-07-22T01:48:32.938Z,commit:b1,commit,0,0,0,41738,132004,1435,9
wf_f78d04e0-680,2026-07-22T01:48:32.938Z,research:b2-t1,research,0,0,0,177026,1390992,21223,36
wf_f78d04e0-680,2026-07-22T01:48:32.938Z,test:b2-t1,test,0,0,0,115545,362234,2720,15
wf_f78d04e0-680,2026-07-22T01:48:32.938Z,code:b2-t1,code,0,0,0,182464,1876039,6702,43
wf_f78d04e0-680,2026-07-22T01:48:32.938Z,validate:b2-t1,validate,0,0,0,190239,639584,4750,25
wf_f78d04e0-680,2026-07-22T01:48:32.938Z,research:b2-t2,research,0,0,0,400208,1847037,37784,41
wf_f78d04e0-680,2026-07-22T01:48:32.938Z,test:b2-t2,test,0,0,0,213915,4433273,22522,83
wf_f78d04e0-680,2026-07-22T01:48:32.938Z,code:b2-t2,code,0,0,0,188162,3015161,19723,52
wf_f78d04e0-680,2026-07-22T01:48:32.938Z,validate:b2-t2,validate,0,0,0,126594,701781,4084,28
wf_f78d04e0-680,2026-07-22T01:48:32.938Z,test:b2-t3,test,0,0,0,241898,1953914,10507,41
wf_f78d04e0-680,2026-07-22T01:48:32.938Z,code:b2-t3,code,0,0,0,93296,1209603,2996,32
wf_f78d04e0-680,2026-07-22T01:48:32.938Z,validate:b2-t3,validate,0,0,0,144760,436844,3102,20
wf_f78d04e0-680,2026-07-22T01:48:32.938Z,scope:b2,scope,0,0,0,327166,2830106,11093,56
wf_f78d04e0-680,2026-07-22T01:48:32.938Z,commit:b2,commit,0,0,0,39235,149591,1351,10
wf_f78d04e0-680,2026-07-22T01:48:32.938Z,research:b3-t1,research,0,0,0,229475,933760,10811,31
wf_f78d04e0-680,2026-07-22T01:48:32.938Z,test:b3-t1,test,0,0,0,167101,1540468,8021,37
wf_f78d04e0-680,2026-07-22T01:48:32.938Z,code:b3-t1,code,0,0,0,176360,4909087,20821,100
wf_f78d04e0-680,2026-07-22T01:48:32.938Z,validate:b3-t1,validate,0,0,0,146399,678297,4644,25
wf_f78d04e0-680,2026-07-22T01:48:32.938Z,research:b3-t2,research,0,0,0,311533,1786823,16055,42
wf_f78d04e0-680,2026-07-22T01:48:32.938Z,test:b3-t2,test,0,0,0,209135,2665119,17165,48
wf_f78d04e0-680,2026-07-22T01:48:32.938Z,code:b3-t2,code,0,0,0,172879,2019057,11983,47
wf_f78d04e0-680,2026-07-22T01:48:32.938Z,validate:b3-t2,validate,0,0,0,116441,600789,4562,27
wf_f78d04e0-680,2026-07-22T01:48:32.938Z,research:b3-t3,research,0,0,0,250421,1872824,21586,39
wf_f78d04e0-680,2026-07-22T01:48:32.938Z,test:b3-t3,test,78389,34,210301,170544,2924397,17019,58
wf_f78d04e0-680,2026-07-22T01:48:32.938Z,code:b3-t3,code,74048,47,211047,188556,3633060,14647,75
wf_f78d04e0-680,2026-07-22T01:48:32.938Z,validate:b3-t3,validate,36945,14,97479,96518,608826,3979,26
wf_f78d04e0-680,2026-07-22T01:48:32.938Z,scope:b3,scope,61797,24,131832,181889,1608345,7772,41
